ts_code,name,industry,list_date
600330.SH,天通股份,专用机械,20010118
600331.SH,宏达股份,农药化肥,20011220
600332.SH,白云山,中成药,20010206
600333.SH,长春燃气,供气供热,20001211
600335.SH,国机汽车,汽车服务,20010305
600336.SH,澳柯玛,家用电器,20001229
600337.SH,ST美克,家居用品,20001127
600338.SH,西藏珠峰,铅锌,20001227
600339.SH,中油工程,石油开采,20001225
600340.SH,*ST华幸,园区开发,20031230
600343.SH,航天动力,机械基件,20030408
600345.SH,长江通信,通信设备,20001222
600346.SH,恒力石化,石油加工,20010820
600348.SH,华阳股份,煤炭开采,20030821
600350.SH,山东高速,路桥,20020318
600351.SH,亚宝药业,中成药,20020926
600352.SH,浙江龙盛,染料涂料,20030801
600353.SH,旭光电子,元器件,20021120
600354.SH,敦煌种业,种植业,20040115
600356.SH,恒丰纸业,造纸,20010419
600358.SH,国旅联合,广告包装,20000922
600359.SH,新农开发,种植业,19990429
600360.SH,华微电子,半导体,20010316
600361.SH,创新新材,铝,20011129
600362.SH,江西铜业,铜,20020111
600363.SH,联创光电,元器件,20010329
600365.SH,ST通葡,互联网,20010115
600366.SH,宁波韵升,矿物制品,20001030
600367.SH,红星发展,化工原料,20010320
600368.SH,五洲交通,路桥,20001221
600369.SH,西南证券,证券,20010109
600370.SH,*ST三房,化工原料,20030306
600371.SH,万向德农,种植业,20020916
600372.SH,中航机载,航空,20010706
600373.SH,中文传媒,出版业,20020304
600375.SH,汉马科技,汽车整车,20030401
600376.SH,首开股份,区域地产,20010312
600377.SH,宁沪高速,路桥,20010116
600378.SH,昊华科技,化工原料,20010111
600379.SH,宝光股份,电气设备,20020116
600380.SH,健康元,化学制药,20010608
600381.SH,*ST春天,医疗保健,20010508
600382.SH,广东明珠,普钢,20010118
600383.SH,金地集团,全国地产,20010412
600386.SH,北巴传媒,汽车服务,20010216
600388.SH,龙净环保,环境保护,20001229
600389.SH,XD江山股,农药化肥,20010110
600390.SH,五矿资本,多元金融,20010115
600391.SH,航发科技,航空,20011212
600392.SH,盛和资源,小金属,20030529
600395.SH,盘江股份,煤炭开采,20010531
600396.SH,华电辽能,火力发电,20010328
600397.SH,江钨装备,专用机械,20020702
600398.SH,海澜之家,服饰,20001228
600399.SH,抚顺特钢,特种钢,20001229
600400.SH,红豆股份,服饰,20010108
600403.SH,大有能源,煤炭开采,20031009
600405.SH,动力源,电气设备,20040401
600406.SH,国电南瑞,电气设备,20031016
600408.SH,安泰集团,焦炭加工,20030212
600409.SH,三友化工,化纤,20030618
600410.SH,华胜天成,软件服务,20040427
600415.SH,小商品城,商品城,20020509
600416.SH,湘电股份,电气设备,20020718
600418.SH,江淮汽车,汽车整车,20010824
600419.SH,天润乳业,乳制品,20010628
600420.SH,国药现代,化学制药,20040616
600421.SH,退市华嵘,,20040607
600422.SH,昆药集团,中成药,20001206
600423.SH,*ST柳化,农药化肥,20030717
600425.SH,青松建化,水泥,20030724
600426.SH,华鲁恒升,农药化肥,20020620
600428.SH,中远海特,水运,20020418
600429.SH,三元股份,乳制品,20030915
600433.SH,冠豪高新,造纸,20030619
600435.SH,北方导航,专用机械,20030704
600436.SH,片仔癀,中成药,20030616
600438.SH,通威股份,电气设备,20040302
600439.SH,瑞贝卡,服饰,20030710
600444.SH,国机通用,专用机械,20040219
600446.SH,金证股份,软件服务,20031224
600448.SH,华纺股份,纺织,20010903
600449.SH,宁夏建材,水泥,20030829
600452.SH,涪陵电力,水力发电,20040303
600455.SH,博通股份,文教休闲,20040329
600456.SH,宝钛股份,小金属,20020412
600458.SH,时代新材,塑料,20021219
600459.SH,贵研铂业,小金属,20030516
600460.SH,士兰微,半导体,20030311
600461.SH,洪城环境,水务,20040601
600463.SH,空港股份,园区开发,20040318
600467.SH,好当家,渔业,20040405
600468.SH,百利电气,电气设备,20010615
600469.SH,风神股份,汽车配件,20031021
600470.SH,六国化工,农药化肥,20040305
600475.SH,华光环能,电气设备,20030721
600476.SH,*ST湘邮,软件服务,20031210
600477.SH,杭萧钢构,钢加工,20031110
600478.SH,科力远,电气设备,20030918
600479.SH,千金药业,中成药,20040312
600480.SH,凌云股份,汽车配件,20030815
600481.SH,双良节能,电气设备,20030422
600483.SH,福能股份,新型电力,20040531
600486.SH,扬农化工,农药化肥,20020425
600487.SH,亨通光电,通信设备,20030822
600488.SH,津药药业,化学制药,20010618
600489.SH,中金黄金,黄金,20030814
600490.SH,鹏欣资源,铜,20030626
600491.SH,ST龙元,建筑工程,20040524
600493.SH,凤竹纺织,纺织,20040421
600495.SH,晋西车轴,运输设备,20040526
600496.SH,精工钢构,钢加工,20020605
600497.SH,驰宏锌锗,铅锌,20040420
600498.SH,烽火通信,通信设备,20010823
600499.SH,科达制造,专用机械,20021010
600500.SH,中化国际,塑料,20000301
600501.SH,航天晨光,专用机械,20010615
600502.SH,安徽建工,建筑工程,20030415
600503.SH,华丽家族,区域地产,20020709
600505.SH,西昌电力,水力发电,20020530
600506.SH,统一股份,石油加工,20011226
600507.SH,方大特钢,特种钢,20030930
600508.SH,上海能源,煤炭开采,20010829
600509.SH,天富能源,火力发电,20020228
600510.SH,黑牡丹,全国地产,20020618
600511.SH,国药股份,医药商业,20021127
600512.SH,腾达建设,建筑工程,20021226
600513.SH,联环药业,化学制药,20030319
600515.SH,海南机场,机场,20020806
600516.SH,方大炭素,矿物制品,20020830
600517.SH,国网英大,多元金融,20031010
600518.SH,康美药业,中成药,20010319
600519.SH,贵州茅台,白酒,20010827
600520.SH,三佳科技,半导体,20020108
600521.SH,华海药业,化学制药,20030304
600522.SH,中天科技,通信设备,20021024
600523.SH,贵航股份,汽车配件,20011227
600525.SH,ST长园,电气设备,20021202
600526.SH,菲达环保,环境保护,20020722
600527.SH,江南高纤,化纤,20031127
600528.SH,中铁工业,运输设备,20010528
600529.SH,山东药玻,医疗保健,20020603
600530.SH,交大昂立,医疗保健,20010702
600531.SH,豫光金铅,铅锌,20020730
600533.SH,栖霞建设,区域地产,20020328
600535.SH,天士力,中成药,20020823
600536.SH,中国软件,软件服务,20020517
600537.SH,*ST亿晶,电气设备,20030123
600538.SH,国发股份,医药商业,20030114
600539.SH,狮头股份,互联网,20010824
600540.SH,新赛股份,种植业,20040107
600543.SH,*ST莫高,红黄酒,20040324
600545.SH,卓郎智能,纺织机械,20031203
600546.SH,山煤国际,煤炭开采,20030731
600547.SH,山东黄金,黄金,20030828
600548.SH,深高速,路桥,20011225
600549.SH,厦门钨业,小金属,20021107
600550.SH,保变电气,电气设备,20010228
600551.SH,时代出版,出版业,20020905
600552.SH,凯盛科技,元器件,20021108
600556.SH,天下秀,互联网,20010807
600557.SH,康缘药业,中成药,20020918
600558.SH,大西洋,钢加工,20010227
600559.SH,老白干酒,白酒,20021029
600560.SH,金自天正,电气设备,20020919
600561.SH,江西长运,公共交通,20020716
600562.SH,国睿科技,通信设备,20030128
600563.SH,法拉电子,元器件,20021210
600566.SH,济川药业,中成药,20010822
600567.SH,山鹰国际,造纸,20011218
600568.SH,ST中珠,医疗保健,20010518
600569.SH,安阳钢铁,普钢,20010820
600570.SH,恒生电子,软件服务,20031216
600571.SH,信雅达,软件服务,20021101
600572.SH,康恩贝,中成药,20040412
600573.SH,惠泉啤酒,啤酒,20030226
600575.SH,淮河能源,火力发电,20030328
600576.SH,祥源文旅,旅游景点,20030220
600577.SH,精达股份,电气设备,20020911
600578.SH,京能电力,火力发电,20020510
600579.SH,中化装备,化工机械,20020809
600580.SH,卧龙电驱,电气设备,20020606
600581.SH,*ST八钢,普钢,20020816
600582.SH,天地科技,专用机械,20020515
600583.SH,海油工程,石油开采,20020205
600584.SH,长电科技,半导体,20030603
600585.SH,海螺水泥,水泥,20020207
600586.SH,金晶科技,玻璃,20020815
600587.SH,新华医疗,医疗保健,20020927
600588.SH,用友网络,软件服务,20010518
600589.SH,大位科技,软件服务,20010612
600590.SH,泰豪科技,通信设备,20020703
600592.SH,龙溪股份,机械基件,20020805
600593.SH,大连圣亚,旅游景点,20020711
600594.SH,益佰制药,中成药,20040323
600595.SH,中孚实业,铝,20020626
600596.SH,新安股份,化工原料,20010906
600597.SH,光明乳业,乳制品,20020828
600598.SH,北大荒,种植业,20020329
600599.SH,退市熊猫,,20010828
600600.SH,青岛啤酒,啤酒,19930827
600601.SH,方正科技,元器件,19901219
600602.SH,云赛智联,软件服务,19901219
600603.SH,广汇物流,区域地产,19920113
600604.SH,市北高新,园区开发,19920327
600605.SH,汇通能源,房产服务,19920327
600606.SH,绿地控股,全国地产,19920327
600608.SH,*ST沪科,商贸代理,19920327
600609.SH,金杯汽车,汽车配件,19920724
600610.SH,中毅达,化工原料,19920805
600611.SH,大众交通,公共交通,19920807
600612.SH,老凤祥,服饰,19920814
600613.SH,神奇制药,中成药,19920820
600615.SH,鑫源智造,铝,19920910
600616.SH,金枫酒业,红黄酒,19920929
600617.SH,国新能源,供气供热,19921013
600618.SH,氯碱化工,化工原料,19921113
600619.SH,海立股份,家用电器,19921116
600620.SH,天宸股份,综合类,19921117
600621.SH,华鑫股份,证券,19921202
600622.SH,光大嘉宝,区域地产,19921203
600623.SH,华谊集团,化工原料,19921204
600624.SH,ST复华,化学制药,19930105
600626.SH,申达股份,汽车配件,19930107
600628.SH,新世界,百货,19930119
600629.SH,华建集团,建筑工程,19930209
600630.SH,龙头股份,服饰,19930209
600633.SH,浙数文化,互联网,19930304
600635.SH,大众公用,供气供热,19930304
600636.SH,退市国化,,19930316
600637.SH,东方明珠,影视音像,19930316
600638.SH,新黄浦,区域地产,19930326
600639.SH,浦东金桥,园区开发,19930326
600640.SH,国脉文化,影视音像,19930407
600641.SH,先导基电,半导体,19930407
600642.SH,申能股份,火力发电,19930416
600643.SH,爱建集团,多元金融,19930426
600644.SH,乐山电力,水力发电,19930426
600645.SH,中源协和,医疗保健,19930504
600648.SH,外高桥,园区开发,19930504
600649.SH,城投控股,区域地产,19930518
600650.SH,锦江在线,公共交通,19930607
600651.SH,飞乐音响,电器仪表,19901219
600653.SH,申华控股,汽车服务,19901219
600654.SH,中安科,仓储物流,19901219
600655.SH,豫园股份,百货,19920902
600657.SH,信达地产,全国地产,19930524
600658.SH,电子城,园区开发,19930524
600660.SH,福耀玻璃,汽车配件,19930610
600661.SH,昂立教育,文教休闲,19930614
600662.SH,外服控股,文教休闲,19930614
600663.SH,陆家嘴,园区开发,19930628
600664.SH,哈药股份,化学制药,19930629
600665.SH,天地源,全国地产,19930709
600666.SH,奥瑞德,元器件,19930712
600667.SH,太极实业,半导体,19930728
600668.SH,尖峰集团,水泥,19930728
600671.SH,天目药业,中成药,19930823
600673.SH,东阳光,综合类,19930917
600674.SH,川投能源,水力发电,19930924
600675.SH,中华企业,区域地产,19930924
600676.SH,交运股份,汽车配件,19930928
600678.SH,ST金顶,水泥,19931008
600679.SH,上海凤凰,文教休闲,19931008
600681.SH,百川能源,供气供热,19931018
600682.SH,南京新百,生物制药,19931018
600683.SH,京投发展,区域地产,19931025
600684.SH,珠江股份,区域地产,19931028
600685.SH,中船防务,船舶,19931028
600686.SH,金龙汽车,汽车整车,19931108
600688.SH,上海石化,石油加工,19931108
600689.SH,上海三毛,综合类,19931108
600690.SH,海尔智家,家用电器,19931119
600691.SH,潞化科技,农药化肥,19931119
600692.SH,亚通股份,区域地产,19931119
600693.SH,东百集团,百货,19931122
600694.SH,大商股份,百货,19931122
600696.SH,退市岩石,,19931206
600697.SH,欧亚集团,百货,19931206
600698.SH,湖南天雁,汽车配件,19931206
600699.SH,均胜电子,汽车配件,19931206
600702.SH,舍得酒业,白酒,19960524
600703.SH,三安光电,半导体,19960528
600704.SH,物产中大,仓储物流,19960606
600706.SH,曲江文旅,旅游景点,19960516
600707.SH,彩虹股份,元器件,19960520
600708.SH,光明地产,全国地产,19960606
600710.SH,苏美达,商贸代理,19960701
600711.SH,盛屯矿业,小金属,19960531
600712.SH,南宁百货,百货,19960626
600713.SH,南京医药,医药商业,19960701
600714.SH,金瑞矿业,化工原料,19960606
600715.SH,文投控股,影视音像,19960701
600716.SH,凤凰股份,区域地产,19960702
600717.SH,天津港,港口,19960614
600718.SH,东软集团,软件服务,19960618
600719.SH,大连热电,供气供热,19960716
600720.SH,中交设计,建筑工程,19960716
600721.SH,百花医药,生物制药,19960626
600722.SH,金牛化工,化工原料,19960626
600724.SH,宁波富达,综合类,19960716
600725.SH,云维股份,商贸代理,19960702
600726.SH,华电能源,火力发电,19960701
600727.SH,鲁北化工,化工原料,19960702
600728.SH,佳都科技,软件服务,19960716
600729.SH,重百集团,百货,19960702
600730.SH,*ST高科,文教休闲,19960726
600731.SH,湖南海利,农药化肥,19960802
600732.SH,爱旭股份,电气设备,19960816
600733.SH,北汽蓝谷,汽车整车,19960816
600734.SH,*ST实达,软件服务,19960808
600735.SH,ST新华锦,服饰,19960726
600736.SH,苏州高新,园区开发,19960815
600737.SH,中粮糖业,食品,19960731
600738.SH,丽尚国潮,百货,19960802
600739.SH,辽宁成大,生物制药,19960819
600740.SH,山西焦化,焦炭加工,19960808
600741.SH,华域汽车,汽车配件,19960826
600742.SH,富维股份,汽车配件,19960826
600743.SH,华远控股,区域地产,19960909
600744.SH,华银电力,火力发电,19960905
600745.SH,*ST闻泰,半导体,19960828
600746.SH,江苏索普,化工原料,19960918
600748.SH,上实发展,全国地产,19960925
600749.SH,西藏旅游,旅游景点,19961015
600750.SH,华润江中,中成药,19960923
600751.SH,海航科技,水运,19960909
600753.SH,*ST海钦,商贸代理,19960927
600754.SH,锦江酒店,酒店餐饮,19961011
600755.SH,厦门国贸,仓储物流,19961003
600756.SH,浪潮软件,软件服务,19960923
600757.SH,长江传媒,出版业,19961003
600758.SH,辽宁能源,煤炭开采,19961029
600759.SH,ST洲际,石油开采,19961008
600760.SH,中航沈飞,航空,19961011
600761.SH,安徽合力,工程机械,19961009
600763.SH,通策医疗,医疗保健,19961030
600764.SH,中国海防,船舶,19961104
600765.SH,中航重机,航空,19961106
600768.SH,宁波富邦,铝,19961111
600769.SH,祥龙电业,水务,19961101
600770.SH,综艺股份,综合类,19961120
600771.SH,广誉远,中成药,19961105
600773.SH,西藏城投,区域地产,19961108
600774.SH,汉商集团,化学制药,19961108
600775.SH,南京熊猫,通信设备,19961118
600776.SH,东方通信,通信设备,19961126
600777.SH,*ST新潮,石油开采,19961121
600778.SH,友好集团,百货,19961203
600779.SH,水井坊,白酒,19961206
600780.SH,通宝能源,火力发电,19961205
600782.SH,XD新钢股,普钢,19961225
600783.SH,鲁信创投,专用机械,19961225
600784.SH,鲁银投资,综合类,19961225
600785.SH,新华百货,百货,19970108
600787.SH,中储股份,仓储物流,19970121
600789.SH,鲁抗医药,化学制药,19970226
600790.SH,轻纺城,商品城,19970228
600791.SH,京能置业,全国地产,19970130
600792.SH,云煤能源,焦炭加工,19970123
600793.SH,宜宾纸业,造纸,19970220
600794.SH,保税科技,仓储物流,19970306
600795.SH,国电电力,火力发电,19970318
600796.SH,钱江生化,环境保护,19970408
600797.SH,浙大网新,软件服务,19970418
600798.SH,宁波海运,水运,19970423
600800.SH,渤海化学,化工原料,19931206
600801.SH,华新建材,水泥,19940103
600802.SH,福建水泥,水泥,19940103
600803.SH,新奥股份,供气供热,19940103
600805.SH,悦达投资,综合类,19940103
600807.SH,济高发展,医疗保健,19940103
600808.SH,马钢股份,普钢,19940106
600809.SH,山西汾酒,白酒,19940106
600810.SH,神马股份,化纤,19940106
600812.SH,华北制药,化学制药,19940114
600814.SH,杭州解百,百货,19940114
600815.SH,厦工股份,工程机械,19940128
600816.SH,建元信托,多元金融,19940128
600817.SH,宇通重工,专用机械,19940128
600818.SH,ST中路,文教休闲,19940128
600819.SH,耀皮玻璃,玻璃,19940128
600820.SH,隧道股份,建筑工程,19940128
600821.SH,金开新能,新型电力,19940128
600822.SH,上海物贸,汽车服务,19940204
600824.SH,益民集团,百货,19940204
600825.SH,新华传媒,出版业,19940204
600826.SH,兰生股份,文教休闲,19940204
600827.SH,百联股份,超市连锁,19940204
600828.SH,茂业商业,百货,19940224
600829.SH,人民同泰,医药商业,19940224
600830.SH,香溢融通,多元金融,19940224
600831.SH,广电网络,影视音像,19940224
600833.SH,第一医药,医药商业,19940224
600834.SH,申通地铁,公共交通,19940224
600835.SH,上海机电,运输设备,19940224
600838.SH,上海九百,百货,19940224
600839.SH,四川长虹,家用电器,19940311
600841.SH,动力新科,汽车配件,19940311
600843.SH,上工申贝,纺织机械,19940311
600844.SH,金煤科技,化工原料,19940311
600845.SH,宝信软件,软件服务,19940311
600846.SH,同济科技,建筑工程,19940311
600847.SH,万里股份,电气设备,19940324
600848.SH,上海临港,园区开发,19940324
